Identificador|periodo|DIAS1|DIAS2|DIAS3|DIAS4|DIAS5|DIAS6|DIAS0|Numero_Producto|GENERO|Saldo_Mora1|Cupo|Saldo_Mora2|Saldo1|Saldo_Mora3|Saldo2|Saldo_Mora4|Saldo3|Saldo_Mora5|Saldo4|Saldo_Mora6|Saldo5|Saldo6
92966442047|201712|0|0|0|0|0|0|0|1|M|||||||||||||3701879,47
92967387131|201809|0|0|0|0|0|NA|9|2|M|||||||||||||
92966490301|201712|123|NA|NA|NA|NA|NA|89|3|F|1357216,21|33541284,6|954730,42|32877385,36|1549336,67|33228809,28|844918,88|32236986,44|584575|31560013,63|584557,52|31289455,24|31016038,66
92966446736|201809|0|0|0|14|0|NA|0|1|M|17782|785337.55|20604|1218841.55|25510|1176251.55|25473|1126686.48|24414|1081100.48|24288|1156462.46|1216579.61
92966524719|201803|70|101|130|162|193|221|37|6|M|1041935,12|15251484,29|342336|14100364,29|313827|13414191,29|314484|12834278,48|119261,81|13230796,29|29694|12739669,8|13031627,8
92966460363|201806|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966458575|201809|34|3|0|0|1|NA|1|4|F|589641.53|8779942.43|580280.34|8566364.07|292735.68|8072603.64|283578.86|7855212.41|284208.85|7645570.34|284112.19|7433142.94|7219035.15
92966511868|201712|0|0|0|0|0|0|0|1|M|49392|2970472,42|18330|2667326,42|45010|2694006,42|42883|2534635,42|42147|2401289,42|80582|2503907,42|2106023,51
92967451683|201803|0|0|0|0|0|0|0|1|M|||||0|38382529,33|0|38301101,59|0|38218901,6|0|38135921,36|38052153,7
92966452018|201712|0|0|0|0|0|0|0|1|M|||||||||||||
92966452156|201806|0|0|0|0|0|0|0|1|M|||||||||||0|16585421,13|16419575,01
92966452599|201803|9|10|0|NA|NA|NA|7|2|M|0|95835475,3|0|95392570,1|0|94944542,22|0|94491331,44|0|94032878,52|0|93569122,23|94745124,95
92966446096|201809|4|3|0|0|1|NA|1|6||0|2199720.38|0|2179769.64|0|2159622.26|0|2139276.3|0|2118729.82|0|2097980.83|2135296.49
92966449767|201709|0|0|0|0|0|0|0|1|M|||||||||||0|0|0
92966472640|201709|NA|NA|NA|NA|NA|NA|10|1|F|0|1006766,67|0|930392,01|0|852724,99|0|773744,15|0|693427,32|0|611752,37|528695,13
92966503345|201712|33|61|28|1|32|61|60|1|M|736534,19|49951039,53|737124,1|49951629,43|736583,19|49973851,03|737592,01|49952097,34|736534,19|49951039,52|737123,96|49951629,29|49951526,46
92966454911|201806|16|0|13|0|0|0|0|1|M|0|11340777,42|0|10897222,14|0|10449458,66|0|9997446,8|0|9541145,34|0|9080515,08|8615513,81
92966507682|201809|13|43|10|13|41|NA|0|3|M|||||||||||||
92966451395|201806|0|0|0|0|0|0|0|1|M|||||0|230895568,9|0|230004929,4|0|229101285,5|4418066,7|232602513|227254220,3
92966478241|201712|6|NA|NA|NA|NA|NA|3|1|F|0|19376742,39|0|19183733,27|0|18987431,96|0|18787783,28|0|18584729,01|0|18378211,98|18168172,97
92966524786|201806|0|0|0|NA|NA|NA|0|1|M|0|3025618,93|0|3002963,61|0|2979945,81|0|2956559,46|0|2932798,65|0|2908657,39|2884129,58
92967396325|201803|43|43|11|13|13|10|10|1|F|0|9684713,97|0|9589340,27|0|9492655,81|236863,73|9631506,22|479733,84|9775016,02|0|9194555,97|9092445,39
92967437780|201712|0|0|0|0|0|0|0|1|M|18285|817641,09|16081|721472,09|11009|479006,05|4847|153853,05|12055|2157555|33352|2078319,82|1916061,6
92966466612|201709|0|0|0|0|0|0|0|1|F|46871,3|662912,83|14304|612825,36|13230|648405,36|13883|626288,36|13429|607869,62|12898|585117,62|598202,62
92966461574|201709|0|0|0|0|0|0|0|1|F|38297|1881221,35|38215|1804179,7|37293|1783468,7|156096,41|1821330,7|37962|1650922,7|33351|1590695,7|1575673,08
92967471749|201709|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|6582|6352265|57697|6403380|81639|4029152|1369628
92966512521|201806|0|0|0|0|0|0|0|1||||||||||||||
92966457048|201709|0|0|0|0|0|0|0|1|F|||||0|250000000|0|252004833,3|0|249641423,1|0|247253291,3|244840179,7
92966497097|201803|103|134|163|195|226|254|70|2|F|42158|3186011,7|61368|3929579,7|49128|1863607,7|51270|1728355,7|93023,72|4418231,7|96243|4464978,7|4593254,56
92966466153|201712|0|23|51|84|115|144|85|3||1246|405596|21275|998675|9550|795346|32971|1032823|34963|1027196,05|36916|1010922|987120,38
92967417847|201803|NA|NA|NA|NA|NA|NA|0|1|F|1646060,41|23488576,53|812563,49|22175606,97|813701,77|21690102,11|7660|21167549,02|0|20536458,28|0|20019356,67|19495258,89
92966472356|201712|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|928000|0
92966500403|201806|5|5|2|0|0|0|3|6|F|0|34809432,24|0|34671672,57|0|34532835,55|0|34392912,76|0|34251895,2|0|34109775,3|33966543,95
92966464712|201803|0|0|0|0|0|0|0|1|F|7852|561035,52|21221|765997,52|11236|610268,44|16466|794507,88|12618|509197,09|5150|314716,3|386351,3
92967424234|201809|0|0|0|0|0|NA|0|4|M|||||||0|0|0|0|0|0|0
92966512053|201806|0|0|0|0|0|0|87|2|M|94428|94428|132301|3020805,39|68911|4280936,58|159195|4378720,58|55895|3794871,58|217324,38|10082357,26|5215452,26
92967432046|201803|0|0|0|0|0|0|0|1|F|18135|831349,93|19934|1003905,35|22192|967915,35|20781|1019813,04|22028|977341,04|22765|934739,38|1001129,45
92966511772|201806|0|NA|NA|NA|NA|NA|0|1|M|22500|27006882,56|0|26779150,53|0|26571290,65|0|26360768,54|0|26147549,83|0|25931600,14|25712885,09
92966486283|201809|0|0|0|0|0|NA|0|2|F|0|0|0|0|0|0|0|0|1331|1813331|30542|1818530|1765725
92967437788|201803|24|0|23|55|86|84|22|1|M|599558,47|46113391,98|768287,89|45631714,5|864019,03|45069778,02|891692,44|44223796,58|867525,44|43527196,48|0|42188376,82|41500846,74
92966517633|201712|124|152|NA|NA|NA|NA|90|9|M|266227,79|12790003,53|538899,88|12948610,61|266129,98|12565236,5|0|12177556,57|266021,61|12325458,01|266160,36|12206092,51|12357032,29
92966447198|201803|41|0|0|13|44|42|8|1|M|||||0|0|41063|2988264|68318|2965952,87|72881|2895331,14|2904720,12
92966461573|201712|0|0|0|0|0|0|0|1|F|91308|4195702,94|93128|3969930,94|73410|4106340,94|77842|3856182,94|78877|4025059,94|82334|3855293,94|4711768,39
92966487034|201709|63|93|0|33|61|89|31|3|F|0|24691678,38|0|24168020,06|851694,28|24489235,11|0|23100152,45|0|22555764,16|850604,94|22864435,89|21445624,02
92966506138|201709|14|13|41|75|42|70|43|2|M|2733366,65|101597336,8|2709194,48|99894699,25|2736921,92|98226155,57|1857420,15|95632388,04|2738698,67|94781216,22|2733365,85|93025054,52|90409899,6
92966504874|201809|0|0|0|0|0|NA|0|1|M|0|97520957.08|0|96828250.53|0|96129232.24|0|95423845.15|0|94712031.2|0|93993732.36|93268889.56
92966451854|201803|12|14|10|42|14|42|8|1|M|90152,57|7099488,66|87640|396542,66|12338|1251061|28740|1589001|64809|3802210|105750|5476360|573909
92966505314|201709|0|0|9|14|9|0|0|1|M|43436|1912947,1|51276|1297887,1|51663|1160783,1|36490|992189,1|109379,68|1366021,1|18897|864702,1|1437045,1
92966441169|201809|0|0|0|NA|NA|NA|8|1|M|890088.67|51201081.84|890088.67|50943820.72|1780177.85|51573635.39|890088.67|50420223.21|890088.67|50153815.6|890088.67|49884287.27|49611601.12
92966468974|201712|0|0|0|0|0|0|0|1||||||||||||||
92966451401|201709|34|64|31|65|93|91|33|4|M|||||||||||||
92966512594|201803|3|4|2|4|4|1|1|2|M|||||||||||||
92966513392|201809|0|11|0|0|0|NA|9|1|M|||||0|0|0|0|0|0|0|0|602578
92967432672|201803|41|72|101|133|164|192|8|1|M|19215|679053,59|18169|727632,3|1180|298143|18541|814397|19747|796111,66|19316|799805,95|752727,11
92966522990|201803|96|127|156|188|219|247|63|1|M|0|29713916,73|946100,1|30245550,46|1926687,05|30804488,11|0|28448844,32|956196,8|28968649,43|0|27568497,49|28068405,19
92966491284|201709|0|0|0|0|0|0|0|1||25390|1001940,05|23747|884045,05|325303,45|1056972,05|23337|641863,05|15548|671613,05|18821|706992,18|564184,05
92966486876|201806|0|0|0|0|0|0|0|1|F|78710|3435475,55|76989|3304183,02|75508|3163891,4|69682|3017792,81|67335|2882065,48|66235|2978615,75|1724617,75
92966517634|201806|0|0|0|NA|NA|NA|10|1|M|17017|988843,57|59055,99|1012507,57|23047|958048,16|21292|937176,21|22181|1018706,23|22456|993136,57|971136,5
92966487380|201803|0|NA|NA|NA|NA|NA|0|1||1422|165252|17413|1209618|26209|1149577|26663|1159458|28046|1111388|28350|1038797,77|999326,77
92967487220|201806|6|6|3|NA|NA|NA|4|1||113871,77|1590135,34|171867,08|1560802,38|74271,14|1374407,24|132215,2|1342055,07|195331,66|1313354,19|106129,82|1130788,81|982647,7
92966466361|201709|0|0|0|0|0|0|0|1|F|25365|2019934,3|0|2307457,3|39|2925711,5|392|374955,61|1141|2594533|30915|5129132,54|2698445,17
92966476357|201709|0|5|3|6|0|3|4|2|F|126934,97|9564070,03|299227,08|9582712,25|298911,97|9426471,52|211905,22|9181229,08|0|8808744,49|0|8645786,1|8770509,59
92967410160|201803|116|147|176|89|120|148|83|4|M|11117|710400,85|51893|1950876,85|43798|983735,46|64985,26|1955607,88|24608|1790531,52|249974,74|1597035,94|1634087,94
92966465350|201809|NA|NA|NA|NA|NA|NA|63|3|F|11246|5919790.36|0|5449864.3|0|4985309.35|566760.62|5081565.89|0|4038274.91|0|3555641.62|3630809.38
92966519161|201803|61|92|121|153|184|212|28|3|M|662495,58|9968433,19|1333958,75|10111245,6|662209,64|8904190,94|661754,07|8361689,99|1333005,04|8484071,72|661765,2|7257051,74|6693816,72
92966511961|201809|0|0|0|0|0|NA|0|2|M|106601|4296591.77|152137|18516074.87|411379|18636192.31|412667|17142051.31|344815|13122306.98|240132|11212438.98|11000781.94
92966507698|201803|0|0|0|0|0|0|0|1|M|7230|256967,63|7974|252102,1|7209|243540,88|7177|236703,5|6771|228617,9|6876|221605,56|213848,45
92967461702|201809|7|0|0|0|0|NA|4|2|M|0|193432554.92|0|192955597.8|2400600.3|194874536.19|2514865.65|194502389.71|2479973.51|193976287.73|2362334.95|193362595.21|192999747.85
92966466332|201809|0|0|0|0|0|NA|0|2||0|6830724.25|0|6700039.41|0|6567198.47|0|6432165.33|0|6294904.86|0|6155378.94|6013551.45
92966444896|201806|0|0|0|0|11|0|0|1||16865|1277872,73|46734|1249383,66|27429|1131170,73|24099|1025269,73|24838|1235407,73|25648|1118055,73|1004666,73
92966484465|201806|NA|NA|NA|NA|NA|NA|83|1|F|0|19225923|0|19028542,19|0|18827097,55|599008,84|19220515,57|577867,49|18989550,83|591909,57|18789450,55|18475036,33
92966476622|201806|0|31|59|92|122|0|0|1|F|||||||||||||
92966451428|201712|0|0|0|0|0|0|0|1|M|82699|3939356,52|94227|4079068,8|125009|6394528,73|22631|22631|20493,96|39456,06|35228|2039588|2330324,73
92967498764|201806|0|0|0|0|0|0|0|2||0|0|0|0|0|0|0|0|0|0|0|0|0
92966529660|201806|0|0|0|0|0|0|0|1|M|15994|106377,08|117|105967|0|0|0|0|1790|371306|7359|493794,82|942331,82
92966500457|201709|42|72|0|14|0|0|10|6|F|272369|17675091,17|807747,39|17953031,17|1381901,02|18231609,17|297477|16919314,17|826943,74|17189736,17|226913|16338857,17|16601030,17
92966453740|201709|0|0|0|3|NA|NA|1|1|M|0|55565691,29|0|54605274,93|0|48740272,38|0|47850208,35|0|46951364,66|0|46043656,24|45126994
92966446650|201712|14|42|70|103|134|163|70|2|M|1123|65473|15754|813077|27240|840631|19321|710609|21451|1221620|32577|1260169|1127221
92966452547|201803|88|0|0|26|57|85|83|1||782290,01|9798612,1|340582|8963819,91|318692|8563598,91|102887|7764095,91|112415|9995582,91|635505,93|10224149,91|8957907,91
92967415702|201709|0|0|0|0|0|0|0|1|M|||||||0|0|0|0|6627|472527|239525
92966442430|201809|0|0|0|0|0|NA|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92967500915|201806|98|129|157|190|220|248|66|2||149937,12|668285,49|14440|477912,09|31271,19|587388,5|18423|2068288,7|39055|2031866,74|144692,94|2076469,5|2123315,5
92966486594|201806|95|65|1|4|34|31|63|4||111555|2783860,88|111735,73|2706019,93|111695,44|2623353,34|224510,3|2653120,76|217756,85|2563806,08|160242,89|2421358,12|2176621,02
92966453522|201803|20|21|18|0|0|0|19|1|M|0|10362695,81|15134,41|10382264,43|166416,51|10518152,81|166875,7|10485083,76|335225,9|10601489,1|10368706,88|10385657,3|10467333,59
92967439836|201803|0|0|0|0|0|0|0|1||2902|302289|9545|309142|7496|283911,76|7208|269042,24|30046,74|624474,15|20576|1019826,15|1011248,67
92966442127|201803|NA|NA|NA|NA|NA|NA|0|1||59168|1809871,88|52566|1582156,88|39750|1806749,88|53942,94|1570273,88|32990|2012797,88|43163|1294000,88|1454388,88
92966448368|201712|75|0|0|0|14|43|41|2|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92967430891|201806|0|0|0|0|0|0|0|1|M|||||||||||||
92966445335|201809|0|0|0|0|0|NA|0|2||16176|335481.23|5809|475809|43180|3768472.22|66348|3334820.22|53594|2388414.22|31342|1551443.22|1480328.22
92966448735|201806|0|0|0|0|0|0|0|4||73769|4315035,39|43297|3120357,44|28035|1890042,41|44574|4290851,52|88227|4483303,4|86786|3768120,69|3463653,49
92966443618|201712|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966512736|201803|0|0|0|0|0|0|0|2|M|1422,62|1422,62|0|0|0|0|10379|535698,38|6330|142028,38|1590|1590|1231630
92966452167|201809|NA|NA|NA|NA|NA|NA|0|2|M|0|11766599.83|0|11665701.75|0|11563295.38|0|11459357.4|0|11353864.53|0|11246794.47|11138122.93
92966458747|201712|0|0|0|0|0|0|0|1|F|0|191652016,7|0|191218075,6|0|190780185|193965|190532270,2|0|189892399,9|0|189442431,7|122572082,6
92967473522|201709|0|0|0|0|0|0|0|1|M|||||||||||||
92966470832|201803|4|5|3|5|36|33|2|1|F|||||||||||||
92966465514|201712|0|0|0|0|0|0|0|1|F|180412|6695392,15|196576|8640170,97|73269|8212628,48|245439|8789398,48|266446|8696747,5|177118|8766220,07|8882709,4
92966504394|201712|100|67|95|NA|NA|NA|66|4|M|67573,33|1621642,5|181796,61|1650565,59|112179,24|1494192,44|112416,8|1406195,53|0|1204038,43|0|1112768,13|1019941,2
92966460762|201806|0|0|0|0|0|0|0|1|F|||||||||||||
92967501660|201803|0|0|0|0|0|0|0|1||||||||||||||
92966489484|201712|0|0|0|0|0|0|0|1|F|0|39746141,46|0|39405372,31|0|39061912,5|0|38715740|0|38366833,74|0|38015171,7|37660732,82
92966510716|201803|0|0|0|0|0|0|0|1|M|175060|8892483,32|186990|7332093,83|157019|5998979,26|132783|8713662,26|198393|8002052,54|176623|7048527,4|6063491,48
92966459012|201803|0|0|0|0|0|0|22|1|F|0|62432382,02|0|62046959,14|0|61657590,89|0|61264236,93|0|60866856,91|0|60465409,5|60059852,32
92967429471|201806|0|0|0|0|0|0|0|1|M|||||||0|24000000|0|24202010,53|526769|24223987,3|24245951,16
92966524761|201709|0|NA|NA|NA|NA|NA|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966519485|201803|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966467158|201709|0|0|0|0|0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0|0
92966466600|201709|0|13|0|14|0|0|0|1|F|45400|1993290,11|135348,9|2018436,17|53535|1721123,11|39065|1543224,76|39777|1530444,75|93190,7|2195571,09|2022185,04
92966472157|201803|0|0|0|0|0|0|8|1|F|1923|641|1923|641|1923|641|36910|1885542|44799|1894635|46107|1873600,07|1827718,18
92967463811|201806|0|0|0|0|0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0|0
92966511971|201803|0|0|0|0|0|0|0|1||87965|3580496,93|444343,09|3896327,49|102094|3716233,85|88877|3379193,43|100183|4041155,18|108182|3624573,12|3307299,28
92966513258|201806|0|0|0|0|0|0|0|1|M|||||||||||||
92966494258|201712|0|0|0|0|0|NA|10|1|F|||||||||||||
92967381051|201712|0|8|8|0|0|9|0|1||||||||||||||
92966525950|201709|54|84|51|85|52|80|22|1|M|0|68239437,15|0|67404339,91|0|66559031,76|0|65703388,5|0|64837283,9|1699816,28|65660406,01|64756139,85
92967377322|201803|11|12|10|42|12|40|9|1|M|||||||||||||
92967473545|201806|56|87|115|148|178|206|24|1||0|0|0|0|0|0|0|0|0|0|0|0|232305
92966468085|201809|5|4|2|5|2|NA|2|2|F|0|1733474.27|98826.34|1755267.96|98661.67|1677128.71|98786.52|1598325.05|0|1419645.06|98534.96|1437309.56|1355646.52
92966505288|201709|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966466389|201806|11|11|39|11|10|38|9|3|F|1944834,6|40309052,27|991740,65|38716014,85|993345,1|38070413,74|995982,8|37418502,45|994200,85|36754744,75|995866,57|36086923,59|35412240,24
92966507780|201803|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92967470542|201809|0|0|0|NA|NA|NA|0|1|M|||||||||||||
92966476895|201806|0|0|0|0|0|0|0|1|F|||||||0|23200000|0|23416801,29|447526,67|23433065,16|23449324,82
92966476809|201809|0|0|0|0|0|NA|0|1|F|0|23035492.62|0|22762209.48|0|22485524.96|0|22205397.7|0|21921784.34|0|21634640.49|21343923.79
92966511723|201809|0|NA|NA|NA|NA|NA|0|1|M|||||||||||||3350365.2
92966512660|201809|0|11|0|14|42|NA|9|4|M|88388|3075815.49|69254|3001581.62|65262|4516062|120921|5420497|348114.5|5543376|0|0|0
92966478972|201809|0|0|0|0|0|NA|0|1|F|22854.27|756854.39|7992.81|7992.81|0|0|0|0|0|0|480|110173.38|0
92966511732|201712|0|0|0|0|0|0|0|1||45840|2867648,84|47309|2836056,9|43538|2796880,19|46001|2766423,71|43824|2730892,8|43219|2696449,58|2657955,26
92966472185|201806|0|0|9|0|0|0|10|1|F|71763|3755217,76|6409|3726398,86|74005|3973788,86|72525|3758280,86|343502,7|3965294,86|46049|2008389,86|2138865,86
92966468607|201712|0|0|26|0|0|28|24|8|F|107325|3364982,82|104954|3419233,21|13962|2958470,67|85613|3819973,45|117791|3852151,45|42940|3618564,79|3633018,96
92966486785|201806|109|140|168|201|231|259|77|3|F|0|22981985,05|0|22314180,77|0|22436172,4|0|22159530,49|0|21880367,9|0|21598661,69|21314388,66
92966456247|201709|6|0|0|6|3|3|4|3|M|||||||||||||
92967384997|201712|0|0|0|0|0|28|0|1|F|||||||||||||
92966449767|201709|1|NA|NA|NA|NA|NA|0|1||0|48276100,24|1446984|46009380,04|0|40848873,36|4085823,31|41221162,62|4050003,09|37471910,19|4020990,41|33745307,78|29977183,31
92966486493|201712|117|145|173|206|237|266|83|4|F|0|85000000|0|85000000|0|84510422,37|0|85319903,1|0|83514320,56|0|83007666,28|83843835,91
92966458489|201809|0|0|0|0|0|NA|0|1|F|26549|887377.25|20568|650613.66|16256|488798.94|11097|268576.68|17728|1103394.1|41296|947429.37|2749581.37
92966444889|201709|0|0|0|0|0|0|0|1||0|101071219,7|0|102179378,1|0|103287536,4|0|104395694,7|0|105503853,1|0|106612011,4|89810165,3
92966470698|201803|0|0|0|0|0|0|0|1|F|0|12726940,97|0|12662655,06|0|12597317,25|0|12530910,33|0|12463417,11|0|12394819,38|12325098,95
92966505127|201712|104|0|8|0|14|0|70|1|M|261250,09|1508236,2|45376|1196474,2|25920|1359711,2|176120,35|1462878,2|29527|1244629,2|215273,49|1481638,2|1515014,2
92967481178|201806|0|0|0|0|0|0|0|1|M|||||||||||0|8072414,53|7881649,01
92966508001|201806|0|0|0|0|0|0|0|1|M|||||||||||||160150606,4
92966440989|201806|0|4|1|4|3|1|2|2|M|3282171,97|87337884,79|0|81822323,82|0|79566073,65|0|77286728,01|0|74984050,57|0|72657803,01|73561339,55
92967478312|201712|91|119|147|180|211|240|57|1|F|20839|1246076,77|43496|1268733,77|86615|1290757,77|33028|1226848,05|21143|1269934,05|32551|1302585,05|1176701,32
92966478147|201712|0|0|0|0|0|0|0|1|F|||||||||||||
92966519735|201712|0|9|37|12|0|0|70|1|M|19020|848017,98|19156|766092,38|15767|740988,68|17024|723301,53|15946|700977,17|15954|681274,79|656615,07
92966481292|201806|0|0|0|0|0|0|0|1|F|||||||||||||
92966520186|201712|0|0|8|0|0|10|0|1||58582|2819825,76|66176|3478484,26|73759|3279832,26|71836|3100810,53|66836|2918549,22|64815|2947214,57|2816447,27
92967443547|201806|0|0|0|0|0|0|0|1||||||||||||||
92966498199|201709|42|0|0|0|0|8|10|1|F|17046|813955,7|72869,6|843393,7|16150|760015,7|72206,02|788332,7|15912|708098,7|13265|675643,7|649441,7
92966476090|201709|0|0|0|0|0|0|0|1||||||||0|12124868|0|12004758,05|0|11882674,77|11758585,84
92966485596|201806|0|0|0|0|0|0|0|1|F|132366|5575660,85|130549|5766575,55|136065|5776168,7|131055|5772328,84|130588|5575728,37|126998|5419698,38|5768825,45
92966505276|201712|0|0|0|0|0|0|0|1|M|||||0|90619716,32|0|89700621,51|0|88767090,81|0|87818874,9|86855743,44
92966474533|201806|0|5|0|0|0|0|3|6|F|||||||||||||
92967500947|201806|12|10|8|0|0|8|9|1||||||||||||||
92967451376|201803|0|0|0|0|0|0|0|2|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92967384975|201809|0|17|0|0|15|NA|15|1|F|0|136204999.78|0|135267060.34|0|134322001.62|0|133369768.38|0|132410307.36|0|131443563.33|130469481.02
92966520217|201709|0|0|0|0|0|0|0|1|M|120344|5992497,73|128748|5970859,57|127953|6284140,51|134236|6031494,62|129136|5784424,53|111834|5485832,56|525713,56
92966476681|201803|0|0|0|0|0|0|0|1|F|||||||||||0|88000000|88822349,73
92966447162|201806|0|14|42|75|105|133|12|1||||||||||||0|9768502,05|9667420,21
92966442997|201712|62|90|118|151|182|211|28|2||||||||||||||
92966455958|201712|0|0|0|0|0|0|0|1|M|0|24638428,67|0|24455584,53|0|24270332,4|0|24082640,99|0|23892476,99|0|23699809,12|23504604,08
92966468987|201803|0|0|0|0|0|0|0|1|F|0|8778908,91|0|8731129,89|0|8682635,46|0|8633416,52|0|8583460,95|0|8532758,65|8481297,48
92967387118|201806|0|0|0|0|0|0|0|1|F|0|8937432,62|0|8844849,66|0|8750797,05|0|8655251,72|0|8558190,59|220875,91|8680464,49|8359421,62
92966445093|201809|75|105|133|167|195|NA|42|2|M|0|0|0|0|0|0|297|99|297|99|1194|398|31604
92966503335|201806|0|0|0|0|0|0|0|1|M|431954,6|429994,6|0|0|0|0|0|0|0|0|0|0|0
92966445372|201712|0|0|0|0|0|0|0|1|M|61099|1945808,84|24712|1964298,04|63372|2057558,04|22089|1961886,5|63571|2057968,5|22138|1943486,94|2013029,63
92967402794|201709|0|0|0|0|0|0|0|1|F|||||||0|0|0|0|0|0|0
92966518180|201712|0|0|0|0|28|0|0|2||0|0|305|129005|29520|1487360|22018|1318267|76781|4492984|91113|6381359|6682715,69
92966476710|201709|0|0|0|0|0|0|0|1||6806|3002806|92012|6380458|236128|17768261,68|387199|15204505|409459|19478921,69|377671|17204973,97|16655634,97
92967388608|201809|0|0|0|0|0|NA|0|3||||||||||||||
92966512283|201809|0|0|0|18|46|NA|0|1|M|||||||||||||
92966453647|201712|0|0|0|0|0|0|0|1|M|66612|2981871,16|77703|3499014,44|71347|3369193,44|75086|3256835,89|70159|3200850,44|70355|3077205,44|2923953,28
92966476998|201803|41|0|0|13|0|0|8|1|F|54971|2287491,29|173615,39|2337367,29|146714,56|2244631,33|36671|2330652,33|146680,9|2491800,33|116849,04|2360835,33|2240380,47
92966513178|201803|0|0|0|0|0|0|0|1|M|0|39468180,05|0|39096455,21|0|38721063,85|0|38341969,69|0|37959136,48|0|37572527,93|37182105,76
92966445866|201712|0|0|0|0|0|0|0|1|M|75999|3381446,08|78719|3760972,6|75514|3661486,6|276123,52|3745023,6|162597,46|3503326,24|197077,38|3418834,26|3155558,98
92966438311|201803|0|0|0|0|0|NA|0|1|F|0|13509154,63|0|13159488,41|0|12804841,45|11250|12456392,89|0|12080319,83|0|11710300,4|11335009,69
92966484386|201712|80|78|75|77|80|78|46|2|F|0|41211337,17|0|40976112,44|727034,12|41465323,46|727337,19|41225174,16|678522,1|40933249,23|635038,54|40643969,16|41126966,88
92966486631|201806|NA|NA|NA|NA|NA|NA|69|1|F|||||||||||||15115829,17
92967489284|201806|0|NA|NA|NA|NA|NA|0|1||||||||||||||
92966452126|201803|0|NA|NA|NA|NA|NA|21|1||||||||||||||
92966511927|201709|0|0|0|0|0|0|0|1|M|||||||||||||
92967402712|201806|0|0|0|0|0|0|0|1|F|0|308415|0|206446|1779|315840|1190|586376|0|579987|0|599473|599108
92966455956|201803|26|28|0|26|0|25|0|1|M|84981|8147645,52|100364|8047992,52|237230,8|8199139,32|81157|7756173,32|290489|10299785,32|103904|9803079,32|10028776,32
92966478420|201712|0|0|0|0|0|0|0|1|F|75214|6695382|71176|8785613,99|64428|6163767,99|65312|5792079,99|62218|5484927,79|58542|5184199,79|10085514,65
92966453758|201712|NA|NA|NA|20|NA|NA|2|2|M|||496023|496023|||1621170,89|1621170,89|||||704128,36
92966512003|201709|0|0|0|0|0|0|3|2|M|||||||||0|50128165,97|0|49613723,49|49091375,04
92966450724|201803|36|67|96|36|67|65|3|1|M|3096846,43|67380427,27|2975280,83|66448913,67|2816671,99|65470573,25|3172761,68|64997029,49|4822412,71|65807025,92|3215220,37|63350036,54|62479037,51
92967396791|201806|0|0|0|0|0|0|0|1||0|0|0|0|10862|2010362|17480|17480|21523|2021023|9236|1007236|655751
92966440845|201709|0|29|0|27|0|0|0|1|M|171984|13880384,63|312007|14714986,63|169195|14053506,63|179108|14010622,63|517888|15109902,63|147203|13696977,63|13625947,63
92966529618|201712|0|9|0|0|14|10|9|2|M|2849|118423,36|2473|101142,06|1509|1453|19270,23|2538970,23|59137|2545107,23|63394|2733679,91|2675137,07
92966530012|201709|0|0|0|0|0|0|0|1|M|0|651574|0|651574|0|634574|0|663260|0|708946|0|708946|708946
92966487130|201803|0|0|0|0|0|0|0|1||||||||||||||
92966512911|201709|118|148|176|210|238|266|86|4|M|83459|2923695,44|34046,51|3020971,95|94983,63|3142137,07|92066,77|2709528,33|35356|2546631,64|89998|2595873,64|2688482,47
92966522988|201712|0|NA|NA|NA|NA|NA|0|1||||||||||||||0
92966504893|201803|0|0|0|0|0|0|0|1|M|||||||||||||
92966505137|201806|0|0|5|8|0|0|6|2|M|0|2619232,5|0|2554052,84|0|2487944,67|0|2420894,93|0|2352889,58|0|2283915,56|2213958,83
92966500401|201806|92|123|151|184|214|242|60|4|F|3656|1230417,43|4068|1230829,43|4480|1231241,43|4892|1231653,43|0|1124531,43|0|1022301,43|1022645,43
92966451428|201803|0|16|14|16|0|0|13|4|M|8069132|219676034,3|8056028,79|213582806,5|355594,89|199734921|314172,01|193521377,5|8000398,01|194988631,6|8007106,17|188729161|174408311,3
92967461705|201806|0|0|9|0|0|9|0|1||||||||||||||0
92966441689|201803|3|4|33|34|65|93|0|1|M|0|16232956,77|0|16025847,35|0|15816618,16|0|15231966,26|0|15014610,03|0|14795028,74|14958120,02
